id,goals,own_goals,shots,xG,time,player_id,understat_team_id,position,player,h_a,yellow_card,red_card,roster_in,roster_out,key_passes,assists,xA,xGChain,xGBuildup,positionOrder,fixture_id,team_id,team_name,h_xg,a_xg,team_xG,xGI,gameweek,penalty,npxG,npxGI
614987,0,0,2,0.6269582509994507,80,10408,87,FWL,Luis Díaz,a,0,0,614989,0,0,0,0.0,0.8796166181564331,0.2526583075523376,16,21962,10,Liverpool,2.18823,1.12299,1.12299,0.6269582509994507,7,0,0.6269582509994507,0.6269582509994507
614990,0,0,0,0.0,3,10697,87,Sub,Ryan Gravenberch,a,0,0,0,614982,0,0,0.0,0.0,0.0,17,21962,10,Liverpool,2.18823,1.12299,1.12299,0.0,7,0,0.0,0.0
614988,0,0,0,0.0,10,6326,87,Sub,Ibrahima Konaté,a,0,0,0,614978,0,0,0.0,0.0,0.0,17,21962,10,Liverpool,2.18823,1.12299,1.12299,0.0,7,0,0.0,0.0
614991,0,0,0,0.0,23,6854,87,Sub,Diogo Jota,a,0,1,0,614986,0,0,0.0,0.0,0.0,17,21962,10,Liverpool,2.18823,1.12299,1.12299,0.0,7,0,0.0,0.0
614989,0,0,0,0.0,10,8808,87,Sub,Wataru Endo,a,0,0,0,614987,0,0,0.0,0.0090897120535373,0.0090897120535373,17,21962,10,Liverpool,2.18823,1.12299,1.12299,0.0,7,0,0.0,0.0
614992,0,0,0,0.0,9,1791,87,Sub,Trent Alexander-Arnold,a,0,0,0,614985,1,0,0.0619585737586021,0.0,0.0,17,21962,10,Liverpool,2.18823,1.12299,1.12299,0.0619585737586021,7,0,0.0,0.0619585737586021
615868,0,0,0,0.0,90,11712,256,GK,Thomas Kaminski,h,0,0,0,0,0,0,0.0,0.0240478701889514,0.0240478701889514,1,22289,11,Luton,1.53058,0.920206,1.53058,0.0,7,0,0.0,0.0
615871,0,0,2,0.0487220659852027,90,11714,256,DC,Tom Lockyer,h,0,0,0,0,0,0,0.0,0.0187489502131938,0.0187489502131938,3,22289,11,Luton,1.53058,0.920206,1.53058,0.0487220659852027,7,0,0.0487220659852027,0.0487220659852027
615869,0,0,0,0.0,20,11713,256,DC,Amari&#039;i Bell,h,0,0,615881,0,0,0,0.0,0.0,0.0,3,22289,11,Luton,1.53058,0.920206,1.53058,0.0,7,0,0.0,0.0
615870,0,0,0,0.0,90,12073,256,DC,Teden Mengi,h,0,0,0,0,0,0,0.0,0.0999761372804641,0.0999761372804641,3,22289,11,Luton,1.53058,0.920206,1.53058,0.0,7,0,0.0,0.0
615872,0,0,0,0.0,66,9619,256,DMR,Issa Kabore,h,0,0,615880,0,1,0,0.11384317278862,0.11384317278862,0.0,5,22289,11,Luton,1.53058,0.920206,1.53058,0.11384317278862,7,0,0.0,0.11384317278862
615873,0,0,1,0.0240478701889514,90,11723,256,DML,Alfie Doughty,h,0,0,0,0,7,0,0.3073864877223968,0.2141883820295334,0.1664460003376007,6,22289,11,Luton,1.53058,0.920206,1.53058,0.3314343579113483,7,0,0.0240478701889514,0.3314343579113482
615874,0,0,2,0.0439801923930645,90,11716,256,MC,Pelly Ruddock Mpanzu,h,0,0,0,0,1,0,0.0697392299771308,0.1439563333988189,0.0999761372804641,9,22289,11,Luton,1.53058,0.920206,1.53058,0.1137194223701953,7,0,0.0439801923930645,0.1137194223701953
615875,0,0,0,0.0,90,8040,256,MC,Marvelous Nakamba,h,1,0,0,0,0,0,0.0,0.1252073794603347,0.1252073794603347,9,22289,11,Luton,1.53058,0.920206,1.53058,0.0,7,0,0.0,0.0
615877,0,0,3,0.7323935627937317,73,11720,256,AMC,Jacob Brown,h,1,0,615879,0,2,0,0.1195658072829246,0.7822201251983643,0.0,12,22289,11,Luton,1.53058,0.920206,1.53058,0.8519593700766563,7,0,0.7323935627937317,0.8519593700766563
615876,0,0,2,0.209361121058464,90,11719,256,AMC,Chiedozie Ogbene,h,0,0,0,0,1,0,0.0252312421798706,0.3770119547843933,0.1424195915460586,12,22289,11,Luton,1.53058,0.920206,1.53058,0.2345923632383346,7,0,0.209361121058464,0.2345923632383346
615878,0,0,4,0.1928911954164505,90,11717,256,FW,Carlton Morris,h,0,0,0,0,2,0,0.0599875710904598,0.2886736392974853,0.1684915572404861,15,22289,11,Luton,1.53058,0.920206,1.53058,0.2528787665069103,7,0,0.1928911954164505,0.2528787665069103
615880,1,0,2,0.2022493481636047,24,11718,256,Sub,Elijah Adebayo,h,0,0,0,615872,0,0,0.0,0.0999761372804641,0.0,17,22289,11,Luton,1.53058,0.920206,1.53058,0.2022493481636047,7,0,0.2022493481636047,0.2022493481636047
615881,0,0,1,0.0356993116438388,70,1771,256,Sub,Reece Burke,h,1,0,0,615869,1,1,0.0999761372804641,0.1252073794603347,0.1252073794603347,17,22289,11,Luton,1.53058,0.920206,1.53058,0.135675448924303,7,0,0.0356993116438388,0.1356754489243029
615879,0,0,1,0.0412386208772659,17,7439,256,Sub,Tahith Chong,h,1,0,0,615877,0,0,0.0,0.1412147581577301,0.0999761372804641,17,22289,11,Luton,1.53058,0.920206,1.53058,0.0412386208772659,7,0,0.0412386208772659,0.0412386208772659
614584,0,0,0,0.0,90,11712,256,GK,Thomas Kaminski,a,0,0,0,0,0,0,0.0,0.0906350165605545,0.0906350165605545,1,21956,11,Luton,3.65377,1.5102,1.5102,0.0,7,0,0.0,0.0
614587,1,0,2,1.0529460906982422,62,11714,256,DC,Tom Lockyer,a,0,0,614597,0,0,0,0.0,0.0906350165605545,0.0906350165605545,3,21956,11,Luton,3.65377,1.5102,1.5102,1.0529460906982422,7,0,1.0529460906982422,1.0529460906982422
614585,0,0,0,0.0,90,11713,256,DC,Amari&#039;i Bell,a,0,0,0,0,0,0,0.0,0.0,0.0,3,21956,11,Luton,3.65377,1.5102,1.5102,0.0,7,0,0.0,0.0
614586,0,0,0,0.0,52,1771,256,DC,Reece Burke,a,0,0,614598,0,0,0,0.0,0.0,0.0,3,21956,11,Luton,3.65377,1.5102,1.5102,0.0,7,0,0.0,0.0
614588,0,0,0,0.0,90,9619,256,DMR,Issa Kabore,a,1,0,0,0,0,0,0.0,0.0,0.0,5,21956,11,Luton,3.65377,1.5102,1.5102,0.0,7,0,0.0,0.0
614589,0,0,0,0.0,89,11723,256,DML,Alfie Doughty,a,0,0,614595,0,6,1,0.7082653641700745,0.0906350165605545,0.0906350165605545,6,21956,11,Luton,3.65377,1.5102,1.5102,0.7082653641700745,7,0,0.0,0.7082653641700745
614590,0,0,0,0.0,90,11716,256,MC,Pelly Ruddock Mpanzu,a,0,0,0,0,0,0,0.0,0.0265557169914245,0.0265557169914245,9,21956,11,Luton,3.65377,1.5102,1.5102,0.0,7,0,0.0,0.0
614591,0,0,1,0.0444170460104942,90,8040,256,MC,Marvelous Nakamba,a,0,0,0,0,1,0,0.0265557169914245,0.0709727630019187,0.0,9,21956,11,Luton,3.65377,1.5102,1.5102,0.0709727630019187,7,0,0.0444170460104942,0.0709727630019187
614592,0,0,1,0.0906350165605545,90,11719,256,AMC,Chiedozie Ogbene,a,0,0,0,0,0,0,0.0,0.0906350165605545,0.0,12,21956,11,Luton,3.65377,1.5102,1.5102,0.0906350165605545,7,0,0.0906350165605545,0.0906350165605545
614593,0,0,0,0.0,90,11720,256,AMC,Jacob Brown,a,0,0,0,0,0,0,0.0,0.0,0.0,12,21956,11,Luton,3.65377,1.5102,1.5102,0.0,7,0,0.0,0.0
614594,1,0,4,0.2885338366031647,84,11717,256,FW,Carlton Morris,a,0,0,614596,0,0,0,0.0,0.0265557169914245,0.0,15,21956,11,Luton,3.65377,1.5102,1.5102,0.2885338366031647,7,0,0.2885338366031647,0.2885338366031647
614595,0,0,0,0.0,1,11721,256,Sub,Cauley Woodrow,a,0,0,0,614589,0,0,0.0,0.0,0.0,17,21956,11,Luton,3.65377,1.5102,1.5102,0.0,7,0,0.0,0.0
614598,0,0,1,0.0692892745137214,38,11715,256,Sub,Mads Andersen,a,0,0,0,614586,0,0,0.0,0.0,0.0,17,21956,11,Luton,3.65377,1.5102,1.5102,0.0692892745137214,7,0,0.0692892745137214,0.0692892745137214
614596,0,0,0,0.0,6,11718,256,Sub,Elijah Adebayo,a,0,0,0,614594,0,0,0.0,0.0,0.0,17,21956,11,Luton,3.65377,1.5102,1.5102,0.0,7,0,0.0,0.0
614597,0,0,0,0.0,28,12073,256,Sub,Teden Mengi,a,0,0,0,614587,0,0,0.0,0.0,0.0,17,21956,11,Luton,3.65377,1.5102,1.5102,0.0,7,0,0.0,0.0
614614,0,0,0,0.0,90,6054,88,GK,Ederson,a,0,0,0,0,0,0,0.0,0.0814208686351776,0.0814208686351776,1,21961,12,Manchester City,0.673985,0.98075,0.98075,0.0,7,0,0.0,0.0
614615,0,0,1,0.0150834629312157,90,638,88,DR,Kyle Walker,a,1,0,0,0,1,0,0.025647135451436,0.1788985431194305,0.1381679475307464,2,21961,12,Manchester City,0.673985,0.98075,0.98075,0.0407305983826518,7,0,0.0150834629312157,0.0407305983826517
614617,0,0,3,0.0859771445393562,90,6490,88,DC,Manuel Akanji,a,0,0,0,0,1,0,0.0341322794556617,0.1185510903596878,0.0559774003922939,3,21961,12,Manchester City,0.673985,0.98075,0.98075,0.120109423995018,7,0,0.0859771445393562,0.1201094239950179
614616,0,1,3,0.1457349210977554,90,8961,88,DC,Rúben Dias,a,0,0,0,0,1,0,0.0150834629312157,0.1984889507293701,0.124774619936943,3,21961,12,Manchester City,0.673985,0.98075,0.98075,0.1608183840289712,7,0,0.1457349210977554,0.1608183840289711
614618,0,0,3,0.1426194757223129,83,579,88,DL,Nathan Aké,a,0,0,614626,0,0,0,0.0,0.0750262141227722,0.0750262141227722,4,21961,12,Manchester City,0.673985,0.98075,0.98075,0.1426194757223129,7,0,0.1426194757223129,0.1426194757223129
614619,0,0,1,0.0341322794556617,68,2254,88,DMC,Mateo Kovacic,a,1,0,614627,0,1,0,0.0152468020096421,0.2300577908754348,0.1806787103414535,7,21961,12,Manchester City,0.673985,0.98075,0.98075,0.0493790814653039,7,0,0.0341322794556617,0.0493790814653038
614620,0,0,0,0.0,49,11000,88,DMC,Matheus Nunes,a,0,0,614625,0,0,0,0.0,0.0474309138953685,0.0474309138953685,7,21961,12,Manchester City,0.673985,0.98075,0.98075,0.0,7,0,0.0,0.0
614621,0,0,1,0.0656590014696121,90,6055,88,AMR,Phil Foden,a,0,0,0,0,3,0,0.1055438891053199,0.2715913951396942,0.2059324085712433,11,21961,12,Manchester City,0.673985,0.98075,0.98075,0.1712028905749321,7,0,0.0656590014696121,0.171202890574932
614622,1,0,2,0.1104302182793617,90,10846,88,AMC,Julián Álvarez,a,1,0,0,0,3,0,0.111261174082756,0.1500550359487533,0.0764443352818489,12,21961,12,Manchester City,0.673985,0.98075,0.98075,0.2216913923621177,7,0,0.1104302182793617,0.2216913923621177
614623,0,0,6,0.2130072712898254,90,8981,88,AML,Jéremy Doku,a,1,0,0,0,4,0,0.14117993414402,0.3258939385414123,0.1440985798835754,13,21961,12,Manchester City,0.673985,0.98075,0.98075,0.3541872054338455,7,0,0.2130072712898254,0.3541872054338454
614624,0,0,1,0.0814208686351776,90,8260,88,FW,Erling Haaland,a,0,0,0,0,1,0,0.073714330792427,0.1551351994276046,0.0,15,21961,12,Manchester City,0.673985,0.98075,0.98075,0.1551351994276046,7,0,0.0814208686351776,0.1551351994276046
614625,0,0,0,0.0,41,11903,88,Sub,Oscar Bobb,a,0,0,0,614620,1,0,0.0814208686351776,0.1687916219234466,0.0873707458376884,17,21961,12,Manchester City,0.673985,0.98075,0.98075,0.0814208686351776,7,0,0.0,0.0814208686351776
614626,0,0,0,0.0,7,675,88,Sub,Jack Grealish,a,0,0,0,614618,1,0,0.0721239447593689,0.087207406759262,0.0150834629312157,17,21961,12,Manchester City,0.673985,0.98075,0.98075,0.0721239447593689,7,0,0.0,0.0721239447593689
614627,0,0,2,0.0898281708359718,22,8719,88,Sub,Kalvin Phillips,a,0,0,0,614619,0,0,0.0,0.087207406759262,0.0150834629312157,17,21961,12,Manchester City,0.673985,0.98075,0.98075,0.0898281708359718,7,0,0.0898281708359718,0.0898281708359718
614628,0,0,0,0.0,90,10913,89,GK,André Onana,h,0,0,0,0,0,0,0.0,0.4638804495334625,0.4638804495334625,1,21957,13,Manchester United,1.55408,1.19015,1.55408,0.0,7,0,0.0,0.0
614629,0,0,1,0.0508055798709392,90,7281,89,DR,Diogo Dalot,h,0,0,0,0,2,0,0.0869038552045822,0.4645111858844757,0.3456163704395294,2,21957,13,Manchester United,1.55408,1.19015,1.55408,0.1377094350755214,7,0,0.0508055798709392,0.1377094350755214
614631,0,0,0,0.0,90,6080,89,DC,Victor Lindelöf,h,0,0,614642,0,0,0,0.0,0.5607050657272339,0.5607050657272339,3,21957,13,Manchester United,1.55408,1.19015,1.55408,0.0,7,0,0.0,0.0
614630,0,0,1,0.0527357943356037,90,2245,89,DC,Raphael Varane,h,0,0,614643,0,1,0,0.0810448750853538,0.7354714870452881,0.654426634311676,3,21957,13,Manchester United,1.55408,1.19015,1.55408,0.1337806694209575,7,0,0.0527357943356037,0.1337806694209575
614632,0,0,0,0.0,90,7927,89,DL,Sofyan Amrabat,h,1,0,0,0,0,0,0.0,0.2513479590415954,0.2513479590415954,4,21957,13,Manchester United,1.55408,1.19015,1.55408,0.0,7,0,0.0,0.0
614634,0,0,2,0.0870542675256729,80,7768,89,DMC,Mason Mount,h,1,0,614641,0,1,0,0.0527357943356037,0.291456401348114,0.2233671844005584,7,21957,13,Manchester United,1.55408,1.19015,1.55408,0.1397900618612766,7,0,0.0870542675256729,0.1397900618612766
614633,0,0,4,0.2199351638555526,90,2248,89,DMC,Casemiro,h,1,0,0,0,1,0,0.0323202535510063,0.501974880695343,0.3307933211326599,7,21957,13,Manchester United,1.55408,1.19015,1.55408,0.252255417406559,7,0,0.2199351638555526,0.2522554174065589
614635,0,0,0,0.0,64,9324,89,AMR,Facundo Pellistri,h,0,0,614639,0,0,0,0.0,0.2012743800878524,0.2012743800878524,11,21957,13,Manchester United,1.55408,1.19015,1.55408,0.0,7,0,0.0,0.0
614636,0,0,2,0.0528749115765094,90,1228,89,AMC,Bruno Fernandes,h,0,0,0,0,3,0,0.5536975860595703,0.4738049507141113,0.4209300279617309,12,21957,13,Manchester United,1.55408,1.19015,1.55408,0.6065724976360798,7,0,0.0528749115765094,0.6065724976360797
614637,0,0,2,0.279458224773407,80,556,89,AML,Marcus Rashford,h,0,0,614640,0,1,0,0.2945168614387512,0.6818430423736572,0.1078679636120796,13,21957,13,Manchester United,1.55408,1.19015,1.55408,0.5739750862121582,7,0,0.279458224773407,0.5739750862121582
614638,0,0,3,0.652190089225769,90,11055,89,FW,Rasmus Højlund,h,0,0,0,0,1,0,0.031910803169012,0.4205840826034546,0.1039744243025779,15,21957,13,Manchester United,1.55408,1.19015,1.55408,0.6841008923947811,7,0,0.652190089225769,0.684100892394781
614640,0,0,0,0.0,10,646,89,Sub,Christian Eriksen,h,0,0,0,614637,1,0,0.0322848819196224,0.0322848819196224,0.0,17,21957,13,Manchester United,1.55408,1.19015,1.55408,0.0322848819196224,7,0,0.0,0.0322848819196224
614643,0,0,0,0.0,1,1687,89,Sub,Harry Maguire,h,0,0,0,614630,0,0,0.0,0.0,0.0,17,21957,13,Manchester United,1.55408,1.19015,1.55408,0.0,7,0,0.0,0.0
614641,0,0,0,0.0,10,553,89,Sub,Anthony Martial,h,0,0,0,614634,2,0,0.1000574678182601,0.1000574678182601,0.0287353973835706,17,21957,13,Manchester United,1.55408,1.19015,1.55408,0.1000574678182601,7,0,0.0,0.1000574678182601
614639,0,0,3,0.1267445087432861,26,10552,89,Sub,Alejandro Garnacho,h,0,0,0,614635,0,0,0.0,0.1948337405920028,0.0968246236443519,17,21957,13,Manchester United,1.55408,1.19015,1.55408,0.1267445087432861,7,0,0.1267445087432861,0.1267445087432861
614642,0,0,1,0.0322848819196224,1,8821,89,Sub,Donny van de Beek,h,0,0,0,614631,1,0,0.0656888633966445,0.0979737415909767,0.0,17,21957,13,Manchester United,1.55408,1.19015,1.55408,0.097973745316267,7,0,0.0322848819196224,0.0979737453162669
614657,0,0,0,0.0,90,5552,86,GK,Nick Pope,h,0,0,0,0,0,0,0.0,0.0,0.0,1,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.0,7,0,0.0,0.0
614658,0,0,1,0.0450045652687549,90,652,86,DR,Kieran Trippier,h,0,0,0,0,5,1,0.5411638021469116,0.966438889503479,0.8332847952842712,2,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.5861683674156666,7,0,0.0450045652687549,0.5861683674156665
614660,0,0,2,0.0562143102288246,90,766,86,DC,Jamaal Lascelles,h,0,0,0,0,1,0,0.0125381089746952,0.875386118888855,0.8332847952842712,3,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.0687524192035198,7,0,0.0562143102288246,0.0687524192035198
614659,0,0,1,0.0619493685662746,90,76,86,DC,Fabian Schär,h,0,0,0,0,0,0,0.0,0.4587445855140686,0.4587445855140686,3,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.0619493685662746,7,0,0.0619493685662746,0.0619493685662746
614661,0,0,1,0.3769519031047821,90,7382,86,DL,Dan Burn,h,0,0,0,0,0,0,0.0,0.8332847952842712,0.8332847952842712,4,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.3769519031047821,7,0,0.3769519031047821,0.3769519031047821
614663,0,0,2,0.132503941655159,90,7078,86,MC,Sean Longstaff,h,0,0,0,0,1,0,0.3745401799678802,0.5070441365242004,0.0,9,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.5070441216230392,7,0,0.132503941655159,0.5070441216230392
614664,0,0,3,0.5546236634254456,66,9154,86,MC,Elliot Anderson,h,0,0,614668,0,0,0,0.0,1.1879734992980957,0.7284693121910095,9,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.5546236634254456,7,0,0.5546236634254456,0.5546236634254456
614662,0,0,0,0.0,90,8327,86,MC,Bruno Guimarães,h,0,0,0,0,5,0,0.7304179072380066,1.2717970609664917,1.095243215560913,9,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.7304179072380066,7,0,0.0,0.7304179072380066
614665,1,0,1,0.0326218828558921,90,7420,86,FWR,Miguel Almirón,h,0,0,614671,0,0,0,0.0,1.032745599746704,1.0001237392425537,14,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.0326218828558921,7,0,0.0326218828558921,0.0326218828558921
614666,1,0,6,1.994840741157532,90,5232,86,FW,Alexander Isak,h,0,0,614670,0,2,0,0.1210971996188163,1.6851882934570312,0.3745401799678802,15,21958,14,Newcastle United,3.08516,0.801849,3.08516,2.115937940776348,7,1,1.2336719036102295,1.354769103229046
614667,0,0,3,0.0731983631849289,90,8150,86,FWL,Anthony Gordon,h,1,0,0,0,0,0,0.0,0.5008459091186523,0.5008459091186523,16,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.0731983631849289,7,0,0.0731983631849289,0.0731983631849289
614669,0,0,0,0.0,20,7958,86,Sub,Sandro Tonali,h,0,0,0,614668,1,0,0.1113113462924957,0.1113113462924957,0.0,17,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.1113113462924957,7,0,0.0,0.1113113462924957
614670,0,0,0,0.0,1,9512,86,Sub,Valentino Livramento,h,0,0,0,614666,0,0,0.0,0.0,0.0,17,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.0,7,0,0.0,0.0
614668,0,0,0,0.0,4,87,86,Sub,Joelinton,h,0,0,614669,614664,0,0,0.0,0.0,0.0,17,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.0,7,0,0.0,0.0
614671,0,0,0,0.0,1,6063,86,Sub,Jacob Murphy,h,0,0,0,614665,0,0,0.0,0.0,0.0,17,21958,14,Newcastle United,3.08516,0.801849,3.08516,0.0,7,0,0.0,0.0
615242,0,0,0,0.0,90,10700,249,GK,Matt Turner,h,0,0,0,0,0,0,0.0,0.0830244496464729,0.0830244496464729,1,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.0,7,0,0.0,0.0
615243,0,0,0,0.0,90,3600,249,DR,Serge Aurier,h,0,0,0,0,0,0,0.0,0.0830244496464729,0.0830244496464729,2,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.0,7,0,0.0,0.0
615245,0,0,1,0.071874052286148,90,12123,249,DC,Murillo,h,0,0,0,0,0,0,0.0,0.0830244496464729,0.0830244496464729,3,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.071874052286148,7,0,0.071874052286148,0.071874052286148
615244,0,0,1,0.2351722866296768,90,6850,249,DC,Willy Boly,h,0,0,0,0,0,0,0.0,0.0830244496464729,0.0830244496464729,3,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.2351722866296768,7,0,0.2351722866296768,0.2351722866296768
615246,0,0,0,0.0,58,5989,249,DL,Moussa Niakhate,h,0,1,0,0,0,0,0.0,0.0830244496464729,0.0830244496464729,4,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.0,7,0,0.0,0.0
615248,0,0,0,0.0,90,6088,249,MC,Orel Mangala,h,0,0,0,0,0,0,0.0,0.0,0.0,9,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.0,7,0,0.0,0.0
615249,0,0,1,0.0167973302304744,79,5722,249,MC,Ibrahim Sangare,h,1,0,615255,0,0,0,0.0,0.0391499251127243,0.0223525967448949,9,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.0167973302304744,7,0,0.0167973302304744,0.0167973302304744
615247,1,0,1,0.0223525967448949,82,8252,249,MC,Nicolás Domínguez,h,0,0,615253,0,0,0,0.0,0.1221743747591972,0.0998217761516571,9,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.0223525967448949,7,0,0.0223525967448949,0.0223525967448949
615250,0,0,1,0.0830244496464729,63,9524,249,FWR,Anthony Elanga,h,0,0,615257,0,0,0,0.0,0.0830244496464729,0.0,14,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.0830244496464729,7,0,0.0830244496464729,0.0830244496464729
615251,0,0,0,0.0,83,7814,249,FW,Taiwo Awoniyi,h,0,0,615254,0,2,0,0.0998217761516571,0.1221743747591972,0.105377048254013,15,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.0998217761516571,7,0,0.0,0.0998217761516571
615252,0,0,0,0.0,62,6456,249,FWL,Callum Hudson-Odoi,h,0,0,615256,0,1,0,0.071874052286148,0.0998217761516571,0.0998217761516571,16,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.071874052286148,7,0,0.0,0.071874052286148
615254,0,0,1,0.3710960149765014,7,4456,249,Sub,Chris Wood,h,0,0,0,615251,0,0,0.0,0.3710960149765014,0.0,17,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.3710960149765014,7,0,0.3710960149765014,0.3710960149765014
615257,0,0,0,0.0,27,6857,249,Sub,Morgan Gibbs-White,h,0,0,0,615250,1,0,0.2351722866296768,0.0223525967448949,0.0223525967448949,17,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.2351722866296768,7,0,0.0,0.2351722866296768
615255,0,0,0,0.0,11,532,249,Sub,Cheikhou Kouyaté,h,0,0,0,615249,0,0,0.0,0.0,0.0,17,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.0,7,0,0.0,0.0
615253,0,0,0,0.0,8,484,249,Sub,Divock Origi,h,0,0,0,615247,1,0,0.3710960149765014,0.3710960149765014,0.0,17,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.3710960149765014,7,0,0.0,0.3710960149765014
615256,0,0,0,0.0,28,10758,249,Sub,Harry Toffolo,h,0,0,0,615252,1,1,0.0223525967448949,0.0223525967448949,0.0,17,21963,15,Nottingham Forest,0.800317,1.75862,0.800317,0.0223525967448949,7,0,0.0,0.0223525967448949
614735,0,0,0,0.0,90,8776,238,GK,Wes Foderingham,a,0,0,0,0,0,0,0.0,0.0,0.0,1,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.0,7,0,0.0,0.0
614738,0,0,0,0.0,90,8286,238,DC,Jack Robinson,a,0,0,0,0,2,0,0.1740447282791137,0.3049792051315307,0.1309344917535781,3,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.1740447282791137,7,0,0.0,0.1740447282791137
614736,0,0,2,0.1395595222711563,90,10386,238,DC,Anel Ahmedhodzic,a,0,0,0,0,0,0,0.0,0.3171292841434479,0.3171292841434479,3,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.1395595222711563,7,0,0.1395595222711563,0.1395595222711563
614737,0,0,1,0.1200179681181907,59,7703,238,DC,John Egan,a,0,0,614749,0,0,0,0.0,0.1200179681181907,0.0,3,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.1200179681181907,7,0,0.1200179681181907,0.1200179681181907
614739,0,0,1,0.0665511563420295,82,9205,238,DMR,Jayden Bogle,a,0,0,614747,0,0,0,0.0,0.2253716439008712,0.1588204801082611,5,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.0665511563420295,7,0,0.0665511563420295,0.0665511563420295
614740,0,0,1,0.0480884574353694,90,8562,238,DML,Luke Thomas,a,0,0,0,0,1,0,0.0436691865324974,0.3369750082492828,0.288886547088623,6,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.0917576439678669,7,0,0.0480884574353694,0.0917576439678668
614743,0,0,1,0.039116270840168,73,10126,238,MC,James McAtee,a,1,0,614750,0,0,0,0.0,0.0917460396885871,0.0526297688484191,9,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.039116270840168,7,0,0.039116270840168,0.039116270840168
614741,0,0,1,0.081174224615097,90,10872,238,MC,Vinicius Souza,a,0,0,0,0,0,0,0.0,0.3502150475978851,0.2690408229827881,9,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.081174224615097,7,0,0.081174224615097,0.081174224615097
614742,0,0,2,0.076852448284626,82,11839,238,MC,Gustavo Hamer,a,0,0,614746,0,3,0,0.1337267756462097,0.2851259410381317,0.1691572070121765,9,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.2105792239308357,7,0,0.076852448284626,0.2105792239308356
614744,0,0,2,0.1368964463472366,82,9912,238,FW,Cameron Archer,a,0,0,614748,0,2,0,0.1336255967617035,0.4059372544288635,0.1354152262210846,15,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.2705220431089401,7,0,0.1368964463472366,0.2705220431089401
614745,0,0,2,0.1211012005805969,90,1736,238,FW,Oliver McBurnie,a,0,0,0,0,1,0,0.049976285547018,0.214746668934822,0.1107436269521713,15,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.1710774861276149,7,0,0.1211012005805969,0.1710774861276149
614746,0,0,2,0.0471927337348461,8,11730,238,Sub,Anis Ben Slimane,a,0,0,0,614742,0,0,0.0,0.0952811911702156,0.0480884574353694,17,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.0471927337348461,7,0,0.0471927337348461,0.0471927337348461
614749,0,0,1,0.0419807434082031,31,7704,238,Sub,Chris Basham,a,0,0,0,614737,1,0,0.0869297534227371,0.1493366211652755,0.1493366211652755,17,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.1289104968309402,7,0,0.0419807434082031,0.1289104968309402
614747,0,0,0,0.0,8,11732,238,Sub,Auston Trusty,a,0,0,0,614739,0,0,0.0,0.0,0.0,17,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.0,7,0,0.0,0.0
614750,0,0,0,0.0,17,1042,238,Sub,Tom Davies,a,0,0,0,614743,1,0,0.0346355289220809,0.1011866927146911,0.1011866927146911,17,21960,16,Sheffield United,3.19753,0.911997,0.911997,0.0346355289220809,7,0,0.0,0.0346355289220809
