id,goals,own_goals,shots,xG,time,player_id,understat_team_id,position,player,h_a,yellow_card,red_card,roster_in,roster_out,key_passes,assists,xA,xGChain,xGBuildup,positionOrder,fixture_id,team_id,team_name,h_xg,a_xg,team_xG,xGI,gameweek,penalty_attempt,penalty_scored,npxG,npxGI
686866,0,0,1,0.1539160758256912,90,9790,88,DC,Josko Gvardiol,a,0,0,0,0,0,0,0.0,0.9444901943206788,0.7905741333961487,3,26703,12,Manchester City,2.87116,2.60334,2.60334,0.1539160758256912,11,0,0,0.1539160758256912,0.1539160758256912
686867,0,0,0,0.0,90,13185,88,DC,Jahmai Simpson-Pusey,a,1,0,0,0,0,0,0.0,0.9961417317390442,0.9961417317390442,3,26703,12,Manchester City,2.87116,2.60334,2.60334,0.0,11,0,0,0.0,0.0
686868,0,0,0,0.0,90,10847,88,DL,Rico Lewis,a,1,0,0,0,0,0,0.0,0.6255002617835999,0.6255002617835999,4,26703,12,Manchester City,2.87116,2.60334,2.60334,0.0,11,0,0,0.0,0.0
686869,0,0,1,0.0488071292638778,90,2254,88,DMC,Mateo Kovacic,a,0,0,0,0,5,0,1.2501507997512815,1.4587149620056152,0.7852572798728943,7,26703,12,Manchester City,2.87116,2.60334,2.60334,1.2989579290151596,11,0,0,0.0488071292638778,1.2989579290151596
686870,0,0,2,0.6150793433189392,76,11735,88,MR,Sávio,a,0,0,686875,0,2,0,0.1523521542549133,0.8888022899627686,0.1213707998394966,8,26703,12,Manchester City,2.87116,2.60334,2.60334,0.7674314975738525,11,0,0,0.6150793433189392,0.7674314975738525
686871,0,0,0,0.0,74,314,88,MC,Ilkay Gündogan,a,0,0,686876,0,0,0,0.0,0.1470353007316589,0.1470353007316589,9,26703,12,Manchester City,2.87116,2.60334,2.60334,0.0,11,0,0,0.0,0.0
686872,0,0,2,0.1605133861303329,90,6055,88,MC,Phil Foden,a,0,0,0,0,4,0,0.6256124377250671,0.9412833452224731,0.6210129857063293,9,26703,12,Manchester City,2.87116,2.60334,2.60334,0.7861258238554001,11,0,0,0.1605133861303329,0.7861258238554001
686873,0,0,0,0.0,90,11000,88,ML,Matheus Nunes,a,0,0,0,0,1,0,0.0186552964150905,0.2213784903287887,0.2027232050895691,10,26703,12,Manchester City,2.87116,2.60334,2.60334,0.0186552964150905,11,0,0,0.0,0.0186552964150905
686874,1,0,7,2.097343683242798,90,8260,88,FW,Erling Haaland,a,1,0,0,0,0,0,0.0,1.73503315448761,0.1035450249910354,15,26703,12,Manchester City,2.87116,2.60334,2.60334,2.097343683242798,11,0,0,2.097343683242798,2.097343683242798
686875,0,0,1,0.0186552964150905,14,447,88,Sub,Kevin De Bruyne,a,0,0,0,686870,0,0,0.0,0.0756236612796783,0.0569683648645877,17,26703,12,Manchester City,2.87116,2.60334,2.60334,0.0186552964150905,11,0,0,0.0186552964150905,0.0186552964150905
686876,0,0,1,0.0337815657258033,16,3635,88,Sub,Bernardo Silva,a,0,0,0,686871,0,0,0.0,0.187697634100914,0.1539160758256912,17,26703,12,Manchester City,2.87116,2.60334,2.60334,0.0337815657258033,11,0,0,0.0337815657258033,0.0337815657258033
687340,0,0,0,0.0,90,10913,89,GK,André Onana,h,0,0,0,0,0,0,0.0,0.0,0.0,1,26708,13,Manchester United,1.2369,0.417295,1.2369,0.0,11,0,0,0.0,0.0
687341,0,0,0,0.0,59,7281,89,DR,Diogo Dalot,h,0,0,687354,0,0,0,0.0,0.0680196583271026,0.0680196583271026,2,26708,13,Manchester United,1.2369,0.417295,1.2369,0.0,11,0,0,0.0,0.0
687343,0,0,0,0.0,90,7902,89,DC,Matthijs de Ligt,h,0,0,0,0,0,0,0.0,0.3384697437286377,0.3384697437286377,3,26708,13,Manchester United,1.2369,0.417295,1.2369,0.0,11,0,0,0.0,0.0
687342,0,0,0,0.0,90,10802,89,DC,Lisandro Martínez,h,0,0,0,0,0,0,0.0,0.7271810173988342,0.7271810173988342,3,26708,13,Manchester United,1.2369,0.417295,1.2369,0.0,11,0,0,0.0,0.0
687344,0,0,1,0.0117398919537663,90,10696,89,DL,Noussair Mazraoui,h,0,0,0,0,1,0,0.1018477380275726,0.6301895976066589,0.5283418893814087,4,26708,13,Manchester United,1.2369,0.417295,1.2369,0.1135876299813389,11,0,0,0.0117398919537663,0.1135876299813389
687346,0,0,1,0.0231227539479732,90,11766,89,DMC,Manuel Ugarte,h,0,0,0,0,1,0,0.5072909593582153,0.7112259864807129,0.7112259864807129,7,26708,13,Manchester United,1.2369,0.417295,1.2369,0.5304137133061886,11,0,0,0.0231227539479732,0.5304137133061886
687345,0,0,1,0.0241107977926731,81,2248,89,DMC,Casemiro,h,0,0,687352,0,1,0,0.2419338673353195,0.4655526578426361,0.2236188054084777,7,26708,13,Manchester United,1.2369,0.417295,1.2369,0.2660446651279926,11,0,0,0.0241107977926731,0.2660446651279926
687347,0,0,4,0.3791386783123016,90,8127,89,AMR,Amad Diallo Traore,h,0,0,0,0,1,1,0.0210508927702903,0.4733349978923797,0.0731454193592071,11,26708,13,Manchester United,1.2369,0.417295,1.2369,0.400189571082592,11,0,0,0.3791386783123016,0.400189571082592
687348,1,0,2,0.5283418893814087,90,1228,89,AMC,Bruno Fernandes,h,0,0,0,0,7,1,0.3144842386245727,0.8187153339385986,0.0731454193592071,12,26708,13,Manchester United,1.2369,0.417295,1.2369,0.8428261280059814,11,0,0,0.5283418893814087,0.8428261280059814
687349,0,0,0,0.0,59,556,89,AML,Marcus Rashford,h,0,0,687351,0,0,0,0.0,0.6091387271881104,0.6091387271881104,13,26708,13,Manchester United,1.2369,0.417295,1.2369,0.0,11,0,0,0.0,0.0
687350,0,0,1,0.1018477380275726,77,11055,89,FW,Rasmus Højlund,h,0,0,687353,0,0,0,0.0,0.1555991470813751,0.0537514090538024,15,26708,13,Manchester United,1.2369,0.417295,1.2369,0.1018477380275726,11,0,0,0.1018477380275726,0.1018477380275726
687352,0,0,0,0.0,9,646,89,Sub,Christian Eriksen,h,0,0,0,687345,1,0,0.0385565049946308,0.1281943768262863,0.0896378681063652,17,26708,13,Manchester United,1.2369,0.417295,1.2369,0.0385565049946308,11,0,0,0.0,0.0385565049946308
687353,0,0,1,0.0500226616859436,13,8044,89,Sub,Joshua Zirkzee,h,0,0,0,687350,0,0,0.0,0.0896378681063652,0.0396152101457119,17,26708,13,Manchester United,1.2369,0.417295,1.2369,0.0500226616859436,11,0,0,0.0500226616859436,0.0500226616859436
687351,1,0,2,0.1185797005891799,31,10552,89,Sub,Alejandro Garnacho,h,0,0,0,687349,0,0,0.0,0.1686023622751236,0.0500226616859436,17,26708,13,Manchester United,1.2369,0.417295,1.2369,0.1185797005891799,11,0,0,0.1185797005891799,0.1185797005891799
687354,0,0,0,0.0,31,807,89,Sub,Jonny Evans,h,0,0,0,687341,0,0,0.0,0.0896378681063652,0.0896378681063652,17,26708,13,Manchester United,1.2369,0.417295,1.2369,0.0,11,0,0,0.0,0.0
687326,0,0,0,0.0,90,5552,86,GK,Nick Pope,a,0,0,0,0,0,0,0.0,0.043878898024559,0.043878898024559,1,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.0,11,0,0,0.0,0.0
687327,0,0,0,0.0,90,9512,86,DR,Valentino Livramento,a,0,0,0,0,0,0,0.0,0.0722518861293792,0.0722518861293792,2,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.0,11,0,0,0.0,0.0
687328,0,0,1,0.0146096711978316,90,76,86,DC,Fabian Schär,a,0,0,0,0,0,0,0.0,0.149185225367546,0.149185225367546,3,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.0146096711978316,11,0,0,0.0146096711978316,0.0146096711978316
687329,0,0,1,0.0681161284446716,90,7382,86,DC,Dan Burn,a,1,0,0,0,1,0,0.032528568059206,0.0681161284446716,0.0,3,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.1006446965038776,11,0,0,0.0681161284446716,0.1006446965038776
687330,0,0,0,0.0,90,10216,86,DL,Lewis Hall,a,0,0,0,0,0,0,0.0,0.2658942639827728,0.2658942639827728,4,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.0,11,0,0,0.0,0.0
687333,0,0,1,0.0862769559025764,90,7078,86,MC,Sean Longstaff,a,0,0,0,0,1,0,0.0681161284446716,0.0827258005738258,0.0827258005738258,9,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.154393084347248,11,0,0,0.0862769559025764,0.154393084347248
687331,0,0,3,0.0668222531676292,90,8327,86,MC,Bruno Guimarães,a,0,0,0,0,0,0,0.0,0.3458222448825836,0.2789999842643738,9,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.0668222531676292,11,0,0,0.0668222531676292,0.0668222531676292
687332,0,0,2,0.0765838399529457,72,6630,86,MC,Joe Willock,a,0,0,687338,0,3,0,0.4863510131835937,0.5629348158836365,0.0146096711978316,9,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.5629348531365395,11,0,0,0.0765838399529457,0.5629348531365395
687334,0,0,2,0.1129785776138305,83,8150,86,FWR,Anthony Gordon,a,0,0,687339,0,3,0,0.2223497182130813,0.6192214488983154,0.4863510131835937,14,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.3353282958269119,11,0,0,0.1129785776138305,0.3353282958269119
687335,1,0,3,1.1034207344055176,90,5232,86,FW,Alexander Isak,a,0,0,687337,0,3,1,0.2034811973571777,0.6752225160598755,0.0256817452609539,15,26704,14,Newcastle United,1.17852,1.86904,1.86904,1.306901931762695,11,0,0,1.1034207344055176,1.306901931762695
687336,1,0,2,0.160059779882431,90,87,86,FWL,Joelinton,a,0,0,0,0,1,0,0.0319604724645614,0.188874140381813,0.1130347698926925,16,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.1920202523469925,11,0,0,0.160059779882431,0.1920202523469925
687339,1,0,2,0.2340813428163528,7,6681,86,Sub,Harvey Barnes,a,0,0,0,687334,0,0,0.0,0.2340813428163528,0.1193976700305938,17,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.2340813428163528,11,0,0,0.2340813428163528,0.2340813428163528
687337,0,0,0,0.0,1,9556,86,Sub,William Osula,a,0,0,0,687335,0,0,0.0,0.0,0.0,17,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.0,11,0,0,0.0,0.0
687338,0,0,0,0.0,18,7958,86,Sub,Sandro Tonali,a,0,0,0,687332,1,1,0.1193976700305938,0.1632765680551529,0.043878898024559,17,26704,14,Newcastle United,1.17852,1.86904,1.86904,0.1193976700305938,11,0,0,0.0,0.1193976700305938
687310,0,0,0,0.0,90,6903,249,GK,Matz Sels,h,0,0,0,0,0,0,0.0,0.0067758960649371,0.0067758960649371,1,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.0,11,0,0,0.0,0.0
687311,0,0,0,0.0,90,725,249,DR,Ola Aina,h,0,0,0,0,0,0,0.0,0.198940634727478,0.198940634727478,2,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.0,11,0,0,0.0,0.0
687313,0,0,1,0.0115296207368373,90,6174,249,DC,Nikola Milenkovic,h,0,0,0,0,0,0,0.0,0.2057165205478668,0.1941869109869003,3,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.0115296207368373,11,0,0,0.0115296207368373,0.0115296207368373
687312,1,0,2,0.5266411900520325,90,12123,249,DC,Murillo,h,0,0,0,0,0,0,0.0,0.0067758960649371,0.0,3,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.5266411900520325,11,0,0,0.5266411900520325,0.5266411900520325
687314,0,0,0,0.0,90,4120,249,DL,Álex Moreno,h,0,0,687324,0,0,0,0.0,0.1874110102653503,0.1874110102653503,4,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.0,11,0,0,0.0,0.0
687316,0,0,1,0.1166972145438194,90,11003,249,DMC,Ryan Yates,h,1,0,0,0,2,0,0.0183055158704519,0.3122314512729645,0.3007018268108368,7,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.1350027304142713,11,0,0,0.1166972145438194,0.1350027304142713
687315,0,0,1,0.1065149158239364,77,8252,249,DMC,Nicolás Domínguez,h,0,0,687322,0,0,0,0.0,0.1065149158239364,0.0,7,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.1065149158239364,11,0,0,0.1065149158239364,0.1065149158239364
687317,0,0,2,0.2620865702629089,90,9524,249,AMR,Anthony Elanga,h,0,0,687321,0,3,1,0.7520662546157837,0.3801310956478119,0.1180445402860641,11,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,1.0141528248786926,11,0,0,0.2620865702629089,1.0141528248786926
687318,0,0,1,0.1155037507414817,62,6857,249,AMC,Morgan Gibbs-White,h,0,0,687325,0,0,0,0.0,0.0,0.0,12,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.1155037507414817,11,0,0,0.1155037507414817,0.1155037507414817
687319,0,0,0,0.0,62,6456,249,AML,Callum Hudson-Odoi,h,0,0,687323,0,0,0,0.0,0.0,0.0,13,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.0,11,0,0,0.0,0.0
687320,0,0,0,0.0,90,4456,249,FW,Chris Wood,h,0,0,0,0,2,0,0.1811904609203338,0.1811904609203338,0.0,15,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.1811904609203338,11,0,0,0.0,0.1811904609203338
687322,0,0,1,0.0395460948348045,13,13021,249,Sub,Ramón Sosa,h,0,0,0,687315,0,0,0.0,0.2337329983711242,0.1941869109869003,17,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.0395460948348045,11,0,0,0.0395460948348045,0.0395460948348045
687325,0,0,0,0.0,28,9154,249,Sub,Elliot Anderson,h,0,0,0,687318,0,0,0.0,0.0115296207368373,0.0115296207368373,17,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.0,11,0,0,0.0,0.0
687323,0,0,0,0.0,28,12766,249,Sub,Jota Silva,h,0,0,0,687319,1,0,0.1874110102653503,0.1941869109869003,0.0067758960649371,17,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.1874110102653503,11,0,0,0.0,0.1874110102653503
687321,0,0,0,0.0,1,7814,249,Sub,Taiwo Awoniyi,h,0,0,0,687317,0,0,0.0,0.0,0.0,17,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.0,11,0,0,0.0,0.0
687324,0,0,0,0.0,1,843,249,Sub,James Ward-Prowse,h,0,0,0,687314,0,0,0.0,0.0067758960649371,0.0067758960649371,17,26704,15,Nottingham Forest,1.17852,1.86904,1.17852,0.0,11,0,0,0.0,0.0
686676,0,0,0,0.0,90,5603,74,GK,Aaron Ramsdale,a,1,0,0,0,0,0,0.0,0.0,0.0,1,26711,16,Southampton,0.912781,0.792655,0.792655,0.0,11,0,0,0.0,0.0
686677,0,0,0,0.0,90,885,74,DR,Kyle Walker-Peters,a,1,0,0,0,0,0,0.0,0.0,0.0,2,26711,16,Southampton,0.912781,0.792655,0.792655,0.0,11,0,0,0.0,0.0
686679,0,0,1,0.402206689119339,90,8495,74,DC,Taylor Harwood-Bellis,a,1,0,0,0,0,0,0.0,0.0613311044871807,0.0613311044871807,3,26711,16,Southampton,0.912781,0.792655,0.792655,0.402206689119339,11,0,0,0.402206689119339,0.402206689119339
686680,0,0,0,0.0,66,1735,74,DC,Jack Stephens,a,0,0,686689,0,0,0,0.0,0.0277959816157817,0.0277959816157817,3,26711,16,Southampton,0.912781,0.792655,0.792655,0.0,11,0,0,0.0,0.0
686678,0,0,1,0.0078547345474362,90,6042,74,DC,Jan Bednarek,a,0,0,0,0,0,0,0.0,0.0078547345474362,0.0,3,26711,16,Southampton,0.912781,0.792655,0.792655,0.0078547345474362,11,0,0,0.0078547345474362,0.0078547345474362
686681,0,0,0,0.0,52,13134,74,DL,Ryan Manning,a,0,0,686691,0,2,0,0.1570734679698944,0.1133810430765152,0.0,4,26711,16,Southampton,0.912781,0.792655,0.792655,0.1570734679698944,11,0,0,0.0,0.1570734679698944
686682,0,0,1,0.0436924211680889,90,4419,74,MR,Adam Armstrong,a,0,0,0,0,0,0,0.0,0.0,0.0,8,26711,16,Southampton,0.912781,0.792655,0.792655,0.0436924211680889,11,0,0,0.0436924211680889,0.0436924211680889
686684,0,0,0,0.0,66,486,74,MC,Adam Lallana,a,0,0,686688,0,1,0,0.0277959816157817,0.0277959816157817,0.0,9,26711,16,Southampton,0.912781,0.792655,0.792655,0.0277959816157817,11,0,0,0.0,0.0277959816157817
686683,0,0,0,0.0,79,10766,74,MC,Joe Ayodele-Aribo,a,0,0,686687,0,0,0,0.0,0.0613311044871807,0.0613311044871807,9,26711,16,Southampton,0.912781,0.792655,0.792655,0.0,11,0,0,0.0,0.0
686685,0,0,3,0.1910357475280761,90,12948,74,ML,Mateus Fernandes,a,0,0,0,0,2,0,0.4635378122329712,0.2025081366300583,0.0,10,26711,16,Southampton,0.912781,0.792655,0.792655,0.6545735597610474,11,0,0,0.1910357475280761,0.6545735597610474
686686,0,0,0,0.0,79,9912,74,FW,Cameron Archer,a,0,0,686690,0,0,0,0.0,0.0,0.0,15,26711,16,Southampton,0.912781,0.792655,0.792655,0.0,11,0,0,0.0,0.0
686687,0,0,1,0.0539333224296569,11,11815,74,Sub,Ben Brereton Díaz,a,0,0,0,686683,0,0,0.0,0.0539333224296569,0.0,17,26711,16,Southampton,0.912781,0.792655,0.792655,0.0539333224296569,11,0,0,0.0539333224296569,0.0539333224296569
686690,0,0,0,0.0,11,11360,74,Sub,Paul Onuachu,a,0,0,0,686686,0,0,0.0,0.0,0.0,17,26711,16,Southampton,0.912781,0.792655,0.792655,0.0,11,0,0,0.0,0.0
686688,0,0,0,0.0,24,9451,74,Sub,Chimuanya Ugochukwu,a,1,0,0,686684,0,0,0.0,0.0,0.0,17,26711,16,Southampton,0.912781,0.792655,0.792655,0.0,11,0,0,0.0,0.0
686691,0,0,1,0.0613311044871807,38,10586,74,Sub,Tyler Dibling,a,0,0,0,686681,0,0,0.0,0.0613311044871807,0.0,17,26711,16,Southampton,0.912781,0.792655,0.792655,0.0613311044871807,11,0,0,0.0613311044871807,0.0613311044871807
686689,0,0,1,0.0326011478900909,24,12761,74,Sub,Yukinari Sugawara,a,0,0,0,686680,0,0,0.0,0.0326011478900909,0.0,17,26711,16,Southampton,0.912781,0.792655,0.792655,0.0326011478900909,11,0,0,0.0326011478900909,0.0326011478900909
687282,0,0,0,0.0,90,8858,82,GK,Guglielmo Vicario,h,0,0,0,0,0,0,0.0,0.6858592629432678,0.6858592629432678,1,26709,17,Tottenham,1.75088,2.18392,1.75088,0.0,11,0,0,0.0,0.0
687283,0,0,0,0.0,90,6912,82,DR,Pedro Porro,h,0,0,0,0,4,1,0.2522985637187958,0.7188501954078674,0.7188501954078674,2,26709,17,Tottenham,1.75088,2.18392,1.75088,0.2522985637187958,11,0,0,0.0,0.2522985637187958
687285,0,0,0,0.0,90,9105,82,DC,Radu Dragusin,h,0,0,0,0,0,0,0.0,0.0657988563179969,0.0657988563179969,3,26709,17,Tottenham,1.75088,2.18392,1.75088,0.0,11,0,0,0.0,0.0
687284,0,0,1,0.0333052463829517,90,7218,82,DC,Cristian Romero,h,0,0,0,0,1,0,0.0657988563179969,0.6945419907569885,0.5954378843307495,3,26709,17,Tottenham,1.75088,2.18392,1.75088,0.0991041027009487,11,0,0,0.0333052463829517,0.0991041027009487
687286,0,0,0,0.0,90,8831,82,DL,Iyenoma Destiny Udogie,h,0,0,0,0,2,0,0.0728436484932899,0.815703272819519,0.7910807132720947,4,26709,17,Tottenham,1.75088,2.18392,1.75088,0.0728436484932899,11,0,0,0.0,0.0728436484932899
687288,0,0,0,0.0,90,6691,82,MC,Dejan Kulusevski,h,0,0,0,0,3,0,0.087805338203907,0.0476248227059841,0.0,9,26709,17,Tottenham,1.75088,2.18392,1.75088,0.087805338203907,11,0,0,0.0,0.087805338203907
687289,1,0,3,0.2364303916692733,88,6108,82,MC,Rodrigo Bentancur,h,1,0,687294,0,0,0,0.0,0.0686265751719474,0.0543069988489151,9,26709,17,Tottenham,1.75088,2.18392,1.75088,0.2364303916692733,11,0,0,0.2364303916692733,0.2364303916692733
687287,0,0,0,0.0,70,9021,82,MC,Pape Sarr,h,0,0,687293,0,1,0,0.0543069988489151,0.1201058477163314,0.0657988563179969,9,26709,17,Tottenham,1.75088,2.18392,1.75088,0.0543069988489151,11,0,0,0.0,0.0543069988489151
687290,0,0,3,0.7062389850616455,88,10760,82,FWR,Brennan Johnson,h,0,0,687295,0,0,0,0.0,0.8263448476791382,0.1201058477163314,14,26709,17,Tottenham,1.75088,2.18392,1.75088,0.7062389850616455,11,0,0,0.7062389850616455,0.7062389850616455
687291,0,0,4,0.4749073684215545,90,1679,82,FW,Dominic Solanke,h,0,0,0,0,0,0,0.0,0.4749073684215545,0.0,15,26709,17,Tottenham,1.75088,2.18392,1.75088,0.4749073684215545,11,0,0,0.4749073684215545,0.4749073684215545
687292,0,0,4,0.1629077494144439,90,453,82,FWL,Son Heung-Min,h,0,0,0,0,2,0,0.7252818942070007,0.7895775437355042,0.605426549911499,16,26709,17,Tottenham,1.75088,2.18392,1.75088,0.8881896436214447,11,0,0,0.1629077494144439,0.8881896436214447
687294,0,0,0,0.0,2,5609,82,Sub,Yves Bissouma,h,0,0,0,687289,0,0,0.0,0.0,0.0,17,26709,17,Tottenham,1.75088,2.18392,1.75088,0.0,11,0,0,0.0,0.0
687295,0,0,0,0.0,2,6818,82,Sub,James Maddison,h,0,0,0,687290,0,0,0.0,0.0,0.0,17,26709,17,Tottenham,1.75088,2.18392,1.75088,0.0,11,0,0,0.0,0.0
687293,0,0,2,0.1398326456546783,20,65,82,Sub,Timo Werner,h,0,0,0,687287,0,0,0.0,0.1398326456546783,0.0,17,26709,17,Tottenham,1.75088,2.18392,1.75088,0.1398326456546783,11,0,0,0.1398326456546783,0.1398326456546783
686633,0,0,0,0.0,90,706,81,GK,Lukasz Fabianski,h,0,0,0,0,0,0,0.0,0.0226141773164272,0.0226141773164272,1,26710,18,West Ham,1.1237,0.865983,1.1237,0.0,11,0,0,0.0,0.0
686634,0,0,0,0.0,68,5584,81,DR,Aaron Wan-Bissaka,h,0,0,686645,0,0,0,0.0,0.0427162982523441,0.0427162982523441,2,26710,18,West Ham,1.1237,0.865983,1.1237,0.0,11,0,0,0.0,0.0
686636,0,0,0,0.0,90,7332,81,DC,Max Kilman,h,0,0,0,0,0,0,0.0,0.2331733256578445,0.2331733256578445,3,26710,18,West Ham,1.1237,0.865983,1.1237,0.0,11,0,0,0.0,0.0
686635,0,0,0,0.0,90,6816,81,DC,Jean-Clair Todibo,h,0,0,0,0,1,0,0.0226141773164272,0.1439620405435562,0.1439620405435562,3,26710,18,West Ham,1.1237,0.865983,1.1237,0.0226141773164272,11,0,0,0.0,0.0226141773164272
686637,0,0,1,0.0325470492243766,90,1245,81,DL,Emerson,h,0,0,0,0,1,0,0.0127890650182962,0.1443725079298019,0.1118254512548446,4,26710,18,West Ham,1.1237,0.865983,1.1237,0.0453361142426729,11,0,0,0.0325470492243766,0.0453361142426729
686638,0,0,1,0.0201021190732717,68,8267,81,DMC,Guido Rodríguez,h,0,0,686646,0,0,0,0.0,0.0427162982523441,0.0226141773164272,7,26710,18,West Ham,1.1237,0.865983,1.1237,0.0201021190732717,11,0,0,0.0201021190732717,0.0201021190732717
686639,0,0,3,0.1528606116771698,90,1776,81,MR,Jarrod Bowen,h,0,0,0,0,1,0,0.5296348929405212,0.6237009763717651,0.0201021190732717,8,26710,18,West Ham,1.1237,0.865983,1.1237,0.682495504617691,11,0,0,0.1528606116771698,0.682495504617691
686640,0,0,1,0.0127890650182962,90,7365,81,MC,Lucas Paquetá,h,0,0,0,0,3,0,0.320914626121521,0.3722643852233886,0.0513497553765773,9,26710,18,West Ham,1.1237,0.865983,1.1237,0.3337036911398172,11,0,0,0.0127890650182962,0.3337036911398172
686641,0,0,0,0.0,90,8288,81,MC,Tomas Soucek,h,0,0,0,0,0,0,0.0,0.1414499878883361,0.1414499878883361,9,26710,18,West Ham,1.1237,0.865983,1.1237,0.0,11,0,0,0.0,0.0
686642,0,0,1,0.1213478669524192,84,9492,81,ML,Crysencio Summerville,h,0,0,686644,0,2,0,0.098998799920082,0.1414499878883361,0.0,10,26710,18,West Ham,1.1237,0.865983,1.1237,0.2203466668725013,11,0,0,0.1213478669524192,0.2203466668725013
686643,0,0,1,0.5296348929405212,68,531,81,FW,Michail Antonio,h,0,0,686647,0,1,0,0.0513497553765773,0.6010867953300476,0.0201021190732717,15,26710,18,West Ham,1.1237,0.865983,1.1237,0.5809846483170986,11,0,0,0.5296348929405212,0.5809846483170986
686645,0,0,0,0.0,22,8965,81,Sub,Vladimir Coufal,h,1,0,0,686634,0,0,0.0,0.0,0.0,17,26710,18,West Ham,1.1237,0.865983,1.1237,0.0,11,0,0,0.0,0.0
686646,0,0,1,0.0548563450574874,22,2478,81,Sub,Carlos Soler,h,0,0,0,686638,0,0,0.0,0.1762042194604873,0.1213478669524192,17,26710,18,West Ham,1.1237,0.865983,1.1237,0.0548563450574874,11,0,0,0.0548563450574874,0.0548563450574874
686644,0,0,0,0.0,6,13026,81,Sub,Luis Guilherme,h,0,0,0,686642,0,0,0.0,0.0,0.0,17,26710,18,West Ham,1.1237,0.865983,1.1237,0.0,11,0,0,0.0,0.0
686647,0,0,2,0.1995667666196823,22,986,81,Sub,Danny Ings,h,0,0,0,686643,0,0,0.0,0.1995667666196823,0.0,17,26710,18,West Ham,1.1237,0.865983,1.1237,0.1995667666196823,11,0,0,0.1995667666196823,0.1995667666196823
686661,0,0,0,0.0,90,9740,229,GK,José Sá,h,0,0,0,0,0,0,0.0,0.0,0.0,1,26711,19,Wolverhampton Wanderers,0.912781,0.792655,0.912781,0.0,11,0,0,0.0,0.0
686664,0,0,0,0.0,90,804,229,DC,Craig Dawson,h,0,0,0,0,0,0,0.0,0.0280286967754364,0.0280286967754364,3,26711,19,Wolverhampton Wanderers,0.912781,0.792655,0.912781,0.0,11,0,0,0.0,0.0
686662,0,0,0,0.0,90,10293,229,DC,Toti,h,0,0,0,0,1,0,0.0800203904509544,0.0800203904509544,0.0,3,26711,19,Wolverhampton Wanderers,0.912781,0.792655,0.912781,0.0800203904509544,11,0,0,0.0,0.0800203904509544
686663,0,0,0,0.0,90,10945,229,DC,Santiago Bueno,h,0,0,0,0,0,0,0.0,0.0,0.0,3,26711,19,Wolverhampton Wanderers,0.912781,0.792655,0.912781,0.0,11,0,0,0.0,0.0
686665,0,0,0,0.0,90,6163,229,DMR,Nélson Semedo,h,0,0,0,0,1,0,0.1525103151798248,0.1525103151798248,0.1525103151798248,5,26711,19,Wolverhampton Wanderers,0.912781,0.792655,0.912781,0.1525103151798248,11,0,0,0.0,0.1525103151798248
686666,0,0,1,0.1525103151798248,90,6674,229,DML,Rayan Ait Nouri,h,0,0,686673,0,0,0,0.0,0.1525103151798248,0.0,6,26711,19,Wolverhampton Wanderers,0.912781,0.792655,0.912781,0.1525103151798248,11,0,0,0.1525103151798248,0.1525103151798248
686667,0,0,1,0.0800203904509544,90,11384,229,MC,João Gomes,h,0,0,0,0,0,0,0.0,0.0800203904509544,0.0,9,26711,19,Wolverhampton Wanderers,0.912781,0.792655,0.912781,0.0800203904509544,11,0,0,0.0800203904509544,0.0800203904509544
686668,0,0,1,0.0151427956297993,90,1299,229,MC,Mario Lemina,h,0,0,0,0,1,1,0.0280286967754364,0.1231918856501579,0.0800203904509544,9,26711,19,Wolverhampton Wanderers,0.912781,0.792655,0.912781,0.0431714924052357,11,0,0,0.0151427956297993,0.0431714924052357
