player_id,GW 1,GW 2,GW 3,GW 4,GW 5,GW 6,GW 7,GW 8,GW 9,GW 10,GW 11,GW 12,GW 13,GW 14,GW 15,GW 16,GW 17,GW 18,GW 19,GW 20,GW 21,GW 22,GW 23,GW 24,GW 25,GW 26,GW 27,GW 28,GW 29,GW 30,GW 31,GW 32,GW 33,GW 34,GW 35,GW 36,GW 37,GW 38,minutes
900,3.2045434865615556,3.374811822510455,3.887545117445017,5.069839758030091,4.657942276911113,4.1459521235768,3.730218810033092,5.204256187865744,5.205859562137476,0.0,0.0,0.0,0.0,0.0,3.0092140344684575,0.0,0.0,4.205976308270177,0.0,0.0,0.0,3.304494638877635,0.0,4.607769264265076,4.847181026901802,5.768960701055338,4.4696968525775205,4.193092365938724,5.076489717249652,3.4895369358607993,3.979845877820061,4.106968829316215,4.8707027838638695,5.751243368148463,4.25200001669282,4.853287681063822,4.374342257391613,4.6568843919210865,75.06666666666666
922,5.1225985692419,5.692663747226766,5.186987290693529,5.416386042015954,4.259569536983357,3.8801610394261035,3.3268694229263183,4.6541810511253905,5.127093962775079,4.760033120286224,4.724304417592223,3.682263732036083,0.0,0.0,0.0,3.41285246975524,0.0,4.086622233064466,4.186964822233264,0.0,4.163857992685864,0.0,0.0,0.0,0.0,0.0,4.038354899074939,3.8236625770774855,4.405245998609842,3.357249642843096,3.666279058729302,3.73997801181027,4.26041480636822,4.8665899187481605,3.8464608474082693,4.323392776583377,3.944391497629974,4.128391668797709,72.9375
934,0.0,2.251454747915856,2.8440246777242084,2.515504225091007,3.371745447643481,2.972578817778041,0.0,0.0,0.0,0.0,2.5182091911086735,2.946249228794149,2.594402002348531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2960949519358027,3.6195558531225975,0.0,0.0,2.753802504625644,2.651286572703146,3.025458004003602,2.4491106156258478,3.3527338408027507,2.4909852270105763,2.6736328251524784,2.575661183104162,3.017665398432314,3.0237530227626896,3.239346307892685,3.2597921961903102,86.36363636363636
971,0.0,2.3174788527487453,2.429118349866219,2.2636525528411093,2.266160106975934,2.1258837618649142,0.0,1.2439338236932564,2.3558082911289953,3.000048305480166,2.5870919735240996,0.0,0.0,0.0,0.0,0.0,1.5485499188648548,2.2146925881773845,2.530366110327216,2.404264845511963,2.464080878599261,2.3578199072304686,2.368699973911363,2.483398963355573,0.0,0.0,2.389127887445092,2.2704465561283538,2.4615673441592816,2.253357180811612,2.386943822025898,2.2850513235417624,2.236710292323956,2.375752417578605,2.7350528894233803,2.287100609831023,2.6606973819633937,2.246240548149374,80.38888888888889
978,0.0,0.0,3.4723159427631125,3.3148061660585935,3.3201494306944306,3.163398221814257,3.5880712223796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48537235533696,4.086914553865416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030925863252864,4.4654596575502,4.1268361271385885,4.196748348858796,4.201752479387677,3.8035194830116033,3.7491738524700424,4.572687246394946,3.4269624312021074,3.948663107116052,3.6341693690020263,4.003891945934181,90.0
986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5344691922796607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.564718551182711,2.2198020115557813,2.0434175949835898,2.104992387950421,2.1986200134182514,1.8876524589581791,2.8023946555624706,2.048255084510011,2.3248422239774955,2.1263131571683673,2.1478286237933593,2.3253084606414114,45.0
987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.756092451843815,0.0,0.0,3.929941903521065,3.836412407848198,0.0,4.147423482983298,3.323180091313319,5.0445068105012005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.985060799092078,5.03371322216277,0.0,4.5799690316081385,3.6077574381247306,4.489171516156842,4.443776092471207,4.008429321639925,3.3580567123867247,3.66968978038991,3.610622310431346,4.118949083979123,78.5
1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.771096300431747,4.869685257526421,3.96232176714382,3.5386372644400295,0.0,0.0,5.162232427135315,2.449790936363728,3.2960705550011324,3.342402669521341,0.0,3.2748410863444475,3.736449282455447,3.9358610020231906,3.5536614229292613,3.0856812210310878,3.6613463491683986,3.027791210965333,3.5472476318213775,3.4193164639323377,93.28571428571429
1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.458914567491458,3.7899680548533405,3.7037393432560592,4.052249768271912,3.520258030087005,4.324696924831087,3.538046717182056,3.797560670120239,3.639557632075053,4.089946607708773,3.996423042519498,4.185171840719665,4.165319489355083,90.0
1228,6.495631448786356,5.438856976846281,5.799009401872821,6.240999296220503,5.353675438453172,0.0,5.655381332325827,5.905377434194722,5.430562522390138,5.657318134157283,8.387299947264266,7.5622870627288075,5.624611110918364,4.970651477277726,5.033754290782286,5.309708790322183,6.270717555648599,3.646110282029616,0.0,4.497014287204804,8.03935666660951,5.93876683439114,5.02443580609198,5.898632202498007,5.203984727716493,5.027415293104487,6.447251810620407,4.723322370890232,5.826784294111365,4.916285529522559,5.369400474244924,5.012687513713398,5.717197631364495,4.934870926125566,5.141366677408117,6.047023818379458,5.075369617813989,5.506314245512024,86.0
1245,2.941065623866039,2.8145492564013095,2.562545387519806,1.7473432684432852,2.5981823989168076,1.4983377038001575,3.7137577736579024,2.3808831653509457,3.004417491788401,2.9020289777510473,3.889366631695035,2.8516256437659866,2.8954901577966274,0.0,3.770907175808546,0.0,3.0480853862280726,3.4830652136933264,2.6377747065860886,0.0,3.0448582629803163,1.9277845879272282,2.552321211851146,3.0419422301594636,2.4700197433857896,0.0,4.648225724795052,3.599916211214713,3.6359587506716036,3.6187989995713705,3.397148827152965,2.753669420947275,4.8168630613780445,3.228650916079178,3.6739689666661355,3.4114633848040756,3.71115932972829,4.0272806886830175,74.86363636363636
